Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Daily_Return_Pct,Volatility_Range,SMA_50,RSI_14,MACD_Value,Bollinger_Bands_Upper
1994-07-05,42.32,41.13,43.1,40.4,12261815,-2.8119,2.7,44.9572,40.49,-0.8495,44.212
1994-07-06,41.13,41.6,44.49,40.71,9031488,1.1427,3.78,44.8284,43.68,-0.8036,43.9124
1994-07-07,41.6,41.79,41.94,40.71,7578629,0.4567,1.23,44.6698,44.96,-0.7433,43.67
1994-07-08,41.79,40.14,42.43,39.81,10050914,-3.9483,2.62,44.4986,37.06,-0.8192,43.4502
1994-07-11,40.14,41.45,41.87,38.37,13468455,3.2636,3.5,44.3132,45.28,-0.7648,42.9674
1994-07-12,41.45,42.67,44.02,39.46,15441159,2.9433,4.56,44.1596,51.61,-0.6162,42.9382
1994-07-13,42.67,41.67,43.14,41.37,4337383,-2.3436,1.77,44.0048,46.83,-0.5725,42.8997
1994-07-14,41.67,39.25,43.15,38.86,5087309,-5.8075,4.29,43.8458,37.72,-0.7248,43.1019
1994-07-15,39.25,39.4,39.59,37.36,2264647,0.3822,2.23,43.7124,38.51,-0.8239,43.1351
1994-07-18,39.4,39.95,40.48,38.04,17025815,1.3959,2.44,43.5854,41.48,-0.8483,43.1475
1994-07-19,39.95,37.66,41.5,36.1,3779078,-5.7322,5.4,43.437,34.11,-1.0404,43.5702
1994-07-20,37.66,36.99,38.56,36.49,6923882,-1.7791,2.07,43.2486,32.3,-1.2325,43.9248
1994-07-21,36.99,35.98,38.1,35.24,2807816,-2.7305,2.86,43.0286,29.74,-1.4495,44.3107
1994-07-22,35.98,34.11,38.02,33.04,4168832,-5.1973,4.98,42.7696,25.68,-1.7522,44.7997
1994-07-25,34.11,33.68,34.26,33.59,14366456,-1.2606,0.67,42.4874,24.84,-2.0037,45.1046
1994-07-26,33.68,34.18,34.29,33.6,16600046,1.4846,0.69,42.2274,27.8,-2.138,45.2124
1994-07-27,34.18,33.42,34.66,33.35,17294415,-2.2235,1.31,41.9336,26.12,-2.2795,45.3952
1994-07-28,33.42,32.85,34.67,32.65,13510103,-1.7056,2.02,41.6062,24.9,-2.4099,45.4048
1994-07-29,32.85,32.31,34.51,31.98,14017692,-1.6438,2.53,41.2884,23.77,-2.5276,45.3535
1994-08-01,32.31,34.36,35.59,31.38,10554885,6.3448,4.21,41.0382,35.7,-2.4275,44.8594
1994-08-02,34.36,34.74,35.38,32.91,11540381,1.1059,2.47,40.8022,37.64,-2.2911,44.4707
1994-08-03,34.74,34.48,34.88,33.59,19293307,-0.7484,1.29,40.562,36.82,-2.1789,43.941
1994-08-04,34.48,37.15,38.07,34.28,2756895,7.7436,3.79,40.4034,49.11,-1.8531,43.34
1994-08-05,37.15,37.36,37.5,36.94,10242731,0.5653,0.56,40.2488,49.93,-1.56,43.0191
1994-08-08,37.36,37.74,40.13,37.17,14895542,1.0171,2.96,40.0864,51.46,-1.2823,42.4517
1994-08-09,37.74,38.21,40.59,37.45,15826239,1.2454,3.14,39.9516,53.36,-1.0126,41.5508
1994-08-10,38.21,38.11,40.22,38.09,11837060,-0.2617,2.13,39.7998,52.89,-0.7978,40.8173
1994-08-11,38.11,38.87,39.08,37.95,17340694,1.9942,1.13,39.6918,56.09,-0.5597,40.7477
1994-08-12,38.87,37.55,39.64,37.2,13666420,-3.3959,2.44,39.5768,49.77,-0.4721,40.4467
1994-08-15,37.55,36.89,37.97,34.92,12514379,-1.7577,3.05,39.443,46.92,-0.4508,39.915
1994-08-16,36.89,37.12,37.32,36.26,890253,0.6235,1.06,39.3174,48.04,-0.4105,39.8441
1994-08-17,37.12,37.6,37.88,36.39,7176314,1.2931,1.49,39.1888,50.38,-0.3361,39.9212
1994-08-18,37.6,37.5,38.83,35.91,1828315,-0.266,2.92,39.066,49.88,-0.2819,40.0645
1994-08-19,37.5,36.98,37.7,36.4,16469892,-1.3867,1.3,38.9292,47.23,-0.2777,40.1437
1994-08-22,36.98,35.98,37.16,35.9,3983422,-2.7042,1.26,38.769,42.55,-0.351,40.1039
1994-08-23,35.98,35.06,36.51,34.26,7184104,-2.557,2.25,38.6142,38.74,-0.4778,40.0732
1994-08-24,35.06,35.86,36.4,32.71,10042375,2.2818,3.69,38.4892,43.48,-0.5079,39.971
1994-08-25,35.86,36.3,36.61,35.1,9489277,1.227,1.51,38.3682,45.95,-0.4906,39.7535
1994-08-26,36.3,38.52,39.84,35.29,14377720,6.1157,4.55,38.2892,56.33,-0.2944,39.5144
1994-08-29,38.52,37.92,39.15,36.98,14657148,-1.5576,2.17,38.2144,53.35,-0.1851,39.4696
1994-08-30,37.92,36.46,39.92,36.32,10787971,-3.8502,3.6,38.1212,46.85,-0.2139,39.3349
1994-08-31,36.46,36.37,36.87,35.39,11769046,-0.2468,1.48,38.0162,46.47,-0.2412,39.1046
1994-09-01,36.37,35.93,36.77,35.62,18906083,-1.2098,1.15,37.9022,44.59,-0.2949,39.1229
1994-09-02,35.93,37.87,38.39,34.27,621729,5.3994,4.12,37.8144,53.53,-0.1789,39.1742
1994-09-05,37.87,37.34,39.19,36.9,10080065,-1.3995,2.29,37.7182,51.11,-0.1282,39.1373
1994-09-06,37.34,37.64,38.48,36.47,14962265,0.8034,2.01,37.641,52.42,-0.0632,39.0595
1994-09-07,37.64,36.96,37.94,36.54,10461932,-1.8066,1.4,37.5682,49.19,-0.0657,38.9432
1994-09-08,36.96,38.13,39.17,36.66,11269276,3.1656,2.51,37.4998,54.4,0.0264,38.781
1994-09-09,38.13,38.2,38.93,35.57,9252842,0.1836,3.36,37.435,54.7,0.1039,38.8783
1994-09-12,38.2,38.17,38.82,38.02,18536886,-0.0785,0.8,37.352,54.53,0.1609,39.0092
1994-09-13,38.17,37.49,39.06,37.29,11876298,-1.7815,1.77,37.2792,50.79,0.1496,39.0358
1994-09-14,37.49,37.68,39.92,37.08,11403416,0.5068,2.84,37.2008,51.78,0.1542,39.0444
1994-09-15,37.68,39.05,39.83,36.85,1082239,3.6359,2.98,37.146,58.33,0.2653,39.3028
1994-09-16,39.05,38.57,39.3,38.52,6217951,-1.2292,0.78,37.1146,55.49,0.311,39.4664
1994-09-19,38.57,40.35,40.89,37.8,10537208,4.615,3.09,37.0926,62.74,0.4853,39.9913
1994-09-20,40.35,39.77,40.89,38.62,19886185,-1.4374,2.27,37.0346,59.35,0.57,40.1476
1994-09-21,39.77,40.2,40.88,39.53,8480457,1.0812,1.35,37.0052,61.03,0.6642,40.4363
1994-09-22,40.2,40.11,40.87,39.86,14142821,-0.2239,1.01,37.0224,60.46,0.7233,40.679
1994-09-23,40.11,40.88,41.2,40.04,17105477,1.9197,1.16,37.052,63.57,0.8227,41.0757
1994-09-26,40.88,39.9,42.0,39.63,11912288,-2.3973,2.37,37.051,57.39,0.8131,41.2628
1994-09-27,39.9,39.54,40.34,39.29,14272373,-0.9023,1.05,37.0886,55.27,0.7676,41.3193
1994-09-28,39.54,40.26,41.57,37.69,19558372,1.8209,3.88,37.154,58.57,0.7806,41.4281
1994-09-29,40.26,39.77,40.76,39.36,13712199,-1.2171,1.4,37.2298,55.57,0.7428,41.3227
1994-09-30,39.77,39.74,40.79,39.11,9472583,-0.0754,1.68,37.3424,55.38,0.7023,41.3941
1994-10-03,39.74,38.79,39.9,38.41,4423227,-2.3905,1.49,37.4446,49.67,0.5869,41.3418
1994-10-04,38.79,38.38,39.64,37.82,2356499,-1.057,1.82,37.5286,47.4,0.457,41.3046
1994-10-05,38.38,38.3,39.55,37.87,5401076,-0.2084,1.68,37.6262,46.95,0.3436,41.1707
1994-10-06,38.3,37.76,38.59,36.37,11213702,-1.4099,2.22,37.7244,43.91,0.2078,41.1986
1994-10-07,37.76,37.13,37.86,35.64,7472297,-1.6684,2.22,37.8208,40.6,0.0488,41.2989
1994-10-10,37.13,37.41,40.87,36.69,14368409,0.7541,4.18,37.8818,42.67,-0.054,41.352
1994-10-11,37.41,38.56,38.79,37.33,8321570,3.074,1.46,37.9582,50.31,-0.0422,41.2996
1994-10-12,38.56,38.29,38.74,38.13,14345074,-0.7002,0.61,38.0344,48.67,-0.054,41.2624
1994-10-13,38.29,38.83,39.14,37.79,19855371,1.4103,1.35,38.068,52.03,-0.0196,41.2556
1994-10-14,38.83,38.64,39.07,36.59,8021406,-0.4893,2.48,38.0936,50.77,-0.0075,41.2555
1994-10-17,38.64,39.11,40.25,38.39,8834873,1.2164,1.86,38.121,53.76,0.0395,41.1145
1994-10-18,39.11,39.59,40.93,38.89,12190291,1.2273,2.04,38.1486,56.65,0.1142,41.0941
1994-10-19,39.59,38.85,40.43,38.58,3576040,-1.8692,1.85,38.1634,51.32,0.1124,40.9556
1994-10-20,38.85,40.08,41.13,37.8,13221355,3.166,3.33,38.1876,58.34,0.2078,40.9506
1994-10-21,40.08,41.23,42.2,38.82,3479236,2.8693,3.38,38.2612,63.62,0.3719,41.0439
1994-10-24,41.23,40.9,42.72,40.75,3844594,-0.8004,1.97,38.3414,61.22,0.4699,41.2306
1994-10-25,40.9,40.73,41.05,38.01,11452002,-0.4156,3.04,38.4136,59.97,0.5278,41.4077
1994-10-26,40.73,40.17,42.2,40.09,5943924,-1.3749,2.11,38.465,55.9,0.5225,41.3941
1994-10-27,40.17,39.94,40.47,39.7,10295393,-0.5726,0.77,38.5138,54.28,0.494,41.4141
1994-10-28,39.94,39.38,40.98,38.63,498370,-1.4021,2.35,38.5618,50.43,0.4214,41.3813
1994-10-31,39.38,39.95,41.76,39.05,6819291,1.4474,2.71,38.6412,54.0,0.4051,41.4646
1994-11-01,39.95,40.54,42.09,39.69,1499886,1.4768,2.4,38.7508,57.42,0.4349,41.6204
1994-11-02,40.54,39.96,40.82,38.73,16002904,-1.4307,2.09,38.8328,53.23,0.4069,41.6763
1994-11-03,39.96,39.91,40.36,38.94,3924397,-0.1251,1.42,38.905,52.88,0.3764,41.6698
1994-11-04,39.91,38.93,40.37,38.4,10219986,-2.4555,1.97,38.9132,46.3,0.2701,41.4904
1994-11-07,38.93,39.49,40.49,38.25,17245368,1.4385,2.24,38.9446,50.12,0.2283,41.3142
1994-11-08,39.49,39.64,39.95,39.07,156565,0.3798,0.88,39.0082,51.12,0.205,41.2866
1994-11-09,39.64,40.31,40.51,39.16,10909720,1.6902,1.35,39.087,55.43,0.2378,41.2589
1994-11-10,40.31,39.63,41.67,38.88,17727141,-1.6869,2.79,39.161,50.56,0.2066,41.2275
1994-11-11,39.63,40.39,42.68,39.25,15981136,1.9177,3.43,39.2114,55.29,0.2404,41.2101
1994-11-14,40.39,40.03,40.43,39.63,13106622,-0.8913,0.8,39.2652,52.71,0.2354,41.1954
1994-11-15,40.03,38.09,40.35,36.82,16442451,-4.8464,3.53,39.2742,41.51,0.0741,41.3803
1994-11-16,38.09,39.32,39.77,36.68,913128,3.2292,3.09,39.3214,48.92,0.0449,41.3466
1994-11-17,39.32,36.59,39.42,36.21,6981204,-6.943,3.21,39.2906,37.54,-0.1962,41.811
1994-11-18,36.59,37.13,37.29,35.64,7845307,1.4758,1.65,39.2692,40.49,-0.3398,41.7963
1994-11-21,37.13,37.32,39.08,36.88,11326349,0.5117,2.2,39.2522,41.54,-0.4332,41.7326
1994-11-22,37.32,37.26,37.47,36.35,6359919,-0.1608,1.12,39.2476,41.29,-0.5063,41.6474
1994-11-23,37.26,38.11,39.45,36.62,2777050,2.2813,2.83,39.2562,46.17,-0.49,41.5457
1994-11-24,38.11,37.45,39.24,37.26,8577241,-1.7318,1.98,39.2242,43.17,-0.5243,41.4927
1994-11-25,37.45,37.27,38.19,36.57,251511,-0.4806,1.62,39.1982,42.36,-0.5595,41.4897
1994-11-28,37.27,37.66,38.79,36.27,4192188,1.0464,2.52,39.1444,44.77,-0.5497,41.3759
1994-11-29,37.66,38.01,38.55,37.13,18581248,0.9294,1.42,39.1092,46.92,-0.5077,41.1275
1994-11-30,38.01,37.36,39.33,37.08,10931060,-1.7101,2.25,39.0524,43.54,-0.521,40.9755
1994-12-01,37.36,36.05,37.46,34.87,18560953,-3.5064,2.59,38.9712,37.64,-0.6299,40.916
1994-12-02,36.05,35.36,36.25,33.68,3055194,-1.914,2.57,38.8608,34.96,-0.7631,41.0283
1994-12-05,35.36,36.88,37.35,35.19,6974101,4.2986,2.16,38.8004,44.37,-0.7375,40.8738
1994-12-06,36.88,36.68,37.31,34.82,4267573,-0.5423,2.49,38.7432,43.48,-0.725,40.6732
1994-12-07,36.68,37.58,38.07,36.66,18435256,2.4537,1.41,38.6896,48.49,-0.6351,40.2883
1994-12-08,37.58,37.4,37.85,36.03,6866338,-0.479,1.82,38.6422,47.58,-0.5719,40.0148
1994-12-09,37.4,36.59,38.09,36.49,17947201,-2.1658,1.6,38.5792,43.62,-0.5804,39.4722
1994-12-12,36.59,35.76,36.88,34.48,19858958,-2.2684,2.4,38.5186,39.95,-0.6467,38.9812
1994-12-13,35.76,35.98,36.58,35.4,12721498,0.6152,1.18,38.4706,41.36,-0.6737,38.9018
1994-12-14,35.98,33.84,37.2,33.49,9149138,-5.9477,3.71,38.3814,33.19,-0.8579,38.8501
1994-12-15,33.84,33.94,34.54,33.08,985921,0.2955,1.46,38.305,33.85,-0.9844,39.0899
1994-12-16,33.94,34.04,35.02,32.92,8854948,0.2946,2.1,38.2432,34.55,-1.0644,39.1965
1994-12-19,34.04,31.71,34.11,31.09,3286906,-6.8449,3.02,38.1292,27.35,-1.3008,39.6447
1994-12-20,31.71,33.08,33.27,30.89,14042395,4.3204,2.38,38.0196,35.81,-1.3619,39.6787
1994-12-21,33.08,32.25,33.38,31.61,1833282,-2.5091,1.77,37.8988,33.29,-1.4604,39.6191
1994-12-22,32.25,30.76,32.48,29.87,18580454,-4.6202,2.61,37.7374,29.29,-1.6399,39.7872
1994-12-23,30.76,31.4,32.21,30.22,10102914,2.0806,1.99,37.5926,33.01,-1.7107,39.7483
1994-12-26,31.4,32.89,33.58,30.64,14000010,4.7452,2.94,37.4682,40.82,-1.6278,39.4492
1994-12-27,32.89,34.71,35.33,32.03,4684791,5.5336,3.3,37.3706,48.69,-1.3992,39.0399
1994-12-28,34.71,34.96,35.27,34.13,8034041,0.7203,1.14,37.2928,49.68,-1.1842,38.7402
1994-12-29,34.96,35.29,36.27,34.39,11616551,0.9439,1.88,37.197,51.02,-0.9759,38.6597
1994-12-30,35.29,36.69,36.83,34.45,18296529,3.9671,2.38,37.1062,56.35,-0.6899,38.8231
1995-01-02,36.69,36.96,37.37,36.2,11579387,0.7359,1.17,37.0274,57.31,-0.4364,38.8363
1995-01-03,36.96,36.68,37.53,36.3,7567054,-0.7576,1.23,36.9464,55.93,-0.2552,38.8363
1995-01-04,36.68,35.03,37.85,34.07,6768599,-4.4984,3.78,36.8436,48.52,-0.2419,38.4803
1995-01-05,35.03,35.49,36.49,34.99,7646788,1.3132,1.5,36.7546,50.49,-0.1921,38.1781
1995-01-06,35.49,36.18,36.26,34.65,136439,1.9442,1.61,36.6906,53.37,-0.0958,38.1117
1995-01-09,36.18,35.96,37.83,35.8,18332443,-0.6081,2.03,36.6108,52.33,-0.0368,38.1383
1995-01-10,35.96,35.55,36.17,34.58,2719049,-1.1402,1.59,36.511,50.35,-0.0229,38.0832
1995-01-11,35.55,33.08,36.36,31.28,1794048,-6.948,5.08,36.3734,40.43,-0.2087,38.0834
1995-01-12,33.08,33.23,33.57,31.99,2429748,0.4534,1.58,36.2398,41.18,-0.34,38.0769
1995-01-13,33.23,32.77,33.86,31.36,9038320,-1.3843,2.5,36.1166,39.52,-0.4757,38.0738
1995-01-16,32.77,34.04,34.79,32.28,14337962,3.8755,2.51,36.0076,46.0,-0.4753,38.0048
1995-01-17,34.04,34.82,35.6,33.84,6595627,2.2914,1.76,35.9112,49.57,-0.4073,38.0471
1995-01-18,34.82,35.57,36.94,34.66,5565682,2.1539,2.28,35.8164,52.8,-0.2896,38.093
1995-01-19,35.57,35.04,36.31,34.17,13851275,-1.49,2.14,35.7246,50.35,-0.2363,37.8034
1995-01-20,35.04,34.35,35.89,34.29,309890,-1.9692,1.6,35.6038,47.26,-0.2469,37.4972
1995-01-23,34.35,35.82,36.84,32.69,1508569,4.2795,4.15,35.5196,53.76,-0.1352,37.4716
1995-01-24,35.82,36.68,37.55,35.55,17115166,2.4009,2.0,35.4914,57.09,0.0225,37.6622
1995-01-25,36.68,37.96,38.49,36.07,3687886,3.4896,2.42,35.4642,61.53,0.2479,38.0982
1995-01-26,37.96,38.49,38.83,36.6,16386391,1.3962,2.23,35.5022,63.22,0.464,38.5944
1995-01-27,38.49,38.18,39.61,36.71,12503586,-0.8054,2.9,35.5232,61.52,0.6033,38.8549
1995-01-30,38.18,36.95,38.77,36.72,4897471,-3.2216,2.05,35.5158,55.15,0.6074,38.8535
1995-01-31,36.95,38.13,38.82,36.4,3493355,3.1935,2.42,35.5332,59.48,0.6978,39.0882
1995-02-01,38.13,37.41,38.77,36.23,12041668,-1.8883,2.54,35.5192,55.93,0.7033,39.2789
1995-02-02,37.41,36.31,37.75,34.23,1238974,-2.9404,3.52,35.4964,50.93,0.6118,39.3245
1995-02-03,36.31,37.95,38.56,35.73,9208904,4.5167,2.83,35.51,57.09,0.664,39.5381
1995-02-06,37.95,37.2,39.2,37.1,2377956,-1.9763,2.1,35.5008,53.76,0.6374,39.6455
1995-02-07,37.2,37.24,37.92,37.03,19868310,0.1075,0.89,35.4854,53.92,0.6126,39.7663
1995-02-08,37.24,38.9,38.99,36.33,13622797,4.4576,2.66,35.5162,59.89,0.7186,39.985
1995-02-09,38.9,38.46,39.04,37.09,14770939,-1.1311,1.95,35.5644,57.76,0.7583,40.0478
1995-02-10,38.46,38.02,38.84,36.51,994461,-1.144,2.33,35.6176,55.62,0.7457,39.8443
1995-02-13,38.02,38.96,39.64,36.89,740576,2.4724,2.75,35.6592,59.1,0.8023,39.9107
1995-02-14,38.96,38.31,39.41,37.19,596604,-1.6684,2.22,35.6918,55.84,0.7857,39.9099
1995-02-15,38.31,39.41,40.47,37.32,16518640,2.8713,3.15,35.7284,59.88,0.8514,40.1319
1995-02-16,39.41,39.84,40.44,38.52,19967657,1.0911,1.92,35.7772,61.36,0.9275,40.3067
1995-02-17,39.84,38.39,40.15,38.02,4294188,-3.6396,2.13,35.8132,54.08,0.8609,39.9712
1995-02-20,38.39,36.72,39.57,36.12,15928097,-4.3501,3.45,35.8324,47.15,0.6657,39.8535
1995-02-21,36.72,36.21,37.33,34.99,12533278,-1.3889,2.34,35.837,45.24,0.4645,39.9084
1995-02-22,36.21,36.98,37.77,36.11,7392192,2.1265,1.66,35.8998,48.62,0.363,39.907
1995-02-23,36.98,35.31,38.53,35.23,19356792,-4.516,3.3,35.9272,42.49,0.1461,40.0359
1995-02-24,35.31,34.21,35.99,34.05,11777292,-3.1153,1.94,35.9306,39.0,-0.1132,40.3161
1995-02-27,34.21,34.69,34.81,34.11,14116592,1.4031,0.7,35.9902,41.27,-0.2768,40.4762
1995-02-28,34.69,34.63,36.66,34.47,3766466,-0.173,2.19,36.0212,41.06,-0.4067,40.5265
1995-03-01,34.63,33.87,35.47,33.39,3649503,-2.1946,2.08,36.0536,38.45,-0.5644,40.6812
1995-03-02,33.87,33.77,33.9,33.54,13459421,-0.2952,0.36,36.1138,38.11,-0.6895,40.8368
1995-03-03,33.77,33.66,34.5,32.62,2776025,-0.3257,1.88,36.159,37.71,-0.7884,40.8573
1995-03-06,33.66,31.6,33.91,30.11,9399110,-6.12,3.8,36.1332,31.14,-1.0212,41.1649
1995-03-07,31.6,32.2,32.44,29.95,12669360,1.8987,2.49,36.083,34.71,-1.1442,41.2635
1995-03-08,32.2,32.77,32.89,31.77,4957728,1.7702,1.12,36.0392,38.0,-1.182,41.0125
1995-03-09,32.77,34.67,35.15,31.67,5857593,5.798,3.48,36.0268,47.49,-1.0466,40.7031
1995-03-10,34.67,35.94,36.27,33.99,2816528,3.6631,2.28,36.0118,52.7,-0.8272,40.4819
1995-03-13,35.94,37.7,39.9,35.62,3489117,4.8971,4.28,36.0266,58.8,-0.5056,40.2666
1995-03-14,37.7,38.67,38.75,37.31,8769029,2.5729,1.44,36.0664,61.73,-0.1704,40.3315
1995-03-15,38.67,37.88,39.06,37.04,8210624,-2.0429,2.02,36.1234,58.11,0.0311,40.0394
1995-03-16,37.88,37.25,40.57,37.2,17166289,-1.6631,3.37,36.1586,55.32,0.1384,39.519
1995-03-17,37.25,35.92,37.38,33.74,10280241,-3.5705,3.64,36.1534,49.87,0.1147,39.1562
1995-03-20,35.92,36.19,37.11,34.92,1670125,0.7517,2.19,36.158,50.93,0.1165,39.0944
1995-03-21,36.19,36.15,36.46,35.8,11280102,-0.1105,0.66,36.17,50.76,0.1133,39.0882
1995-03-22,36.15,36.53,38.95,35.23,19058501,1.0512,3.72,36.239,52.39,0.1398,39.0274
1995-03-23,36.53,35.2,37.43,35.02,19814619,-3.6408,2.41,36.2784,46.57,0.0529,39.0215
1995-03-24,35.2,34.1,35.45,33.25,17899450,-3.125,2.2,36.305,42.38,-0.1035,39.0221
1995-03-27,34.1,33.8,34.18,33.1,13635977,-0.8798,1.08,36.3002,41.29,-0.2488,39.0212
1995-03-28,33.8,32.8,34.39,32.63,18287589,-2.9586,1.76,36.2598,37.8,-0.4396,39.0623
1995-03-29,32.8,31.94,33.39,30.63,15937971,-2.622,2.76,36.1872,35.05,-0.6527,39.1704
1995-03-30,31.94,31.23,32.66,30.51,19670011,-2.2229,2.15,36.111,32.93,-0.8688,39.3333
1995-03-31,31.23,32.56,33.65,30.78,4619592,4.2587,2.87,36.0752,40.24,-0.9222,39.3632
1995-04-03,32.56,33.99,34.14,31.77,1485005,4.3919,2.37,36.0386,46.94,-0.8394,39.2566
1995-04-04,33.99,34.83,36.61,33.42,15150261,2.4713,3.19,36.0016,50.46,-0.6979,39.2041
1995-04-05,34.83,33.29,35.51,32.59,15437094,-4.4215,2.92,35.9082,44.62,-0.702,39.1779
1995-04-06,33.29,31.88,33.54,30.01,9330125,-4.2355,3.53,35.776,40.05,-0.8097,39.271
1995-04-07,31.88,33.29,33.47,31.84,13009084,4.4228,1.63,35.6782,46.01,-0.7723,39.1653
1995-04-10,33.29,33.36,33.7,32.71,9840598,0.2103,0.99,35.6064,46.29,-0.7287,38.7622
1995-04-11,33.36,33.9,37.01,32.39,5118868,1.6187,4.62,35.5218,48.55,-0.6431,38.0546
1995-04-12,33.9,33.78,34.06,33.4,4154604,-0.354,0.66,35.4492,48.06,-0.5783,37.454
1995-04-13,33.78,35.54,35.75,32.86,698757,5.2102,2.89,35.4338,55.12,-0.3806,37.1074
1995-04-14,35.54,34.94,36.3,34.12,1448432,-1.6882,2.18,35.3736,52.5,-0.2692,36.9608
1995-04-17,34.94,33.74,35.58,32.03,8817574,-3.4345,3.55,35.3044,47.63,-0.2745,36.6496
1995-04-18,33.74,32.1,35.53,31.87,13249689,-4.8607,3.66,35.2016,41.9,-0.4064,36.328
1995-04-19,32.1,32.36,33.31,31.46,7491557,0.81,1.85,35.0708,43.07,-0.4844,35.8041
1995-04-20,32.36,34.65,34.9,30.84,13263079,7.0766,4.06,34.9946,52.19,-0.3573,35.7018
1995-04-21,34.65,35.86,38.08,34.59,2402897,3.4921,3.49,34.9514,56.19,-0.1571,36.0249
1995-04-24,35.86,35.42,36.31,35.09,9283883,-1.227,1.22,34.8806,54.41,-0.0336,36.247
1995-04-25,35.42,37.32,37.57,34.0,629553,5.3642,3.57,34.8608,60.26,0.2152,36.9239
1995-04-26,37.32,38.03,38.23,37.23,8802673,1.9025,1.0,34.8332,62.21,0.4642,37.6271
1995-04-27,38.03,38.09,38.82,37.93,17394405,0.1578,0.89,34.7982,62.38,0.6589,38.1246
1995-04-28,38.09,37.43,39.13,36.33,19208408,-1.7327,2.8,34.779,59.26,0.7512,38.4851
1995-05-01,37.43,36.89,38.1,34.94,2204005,-1.4427,3.16,34.7824,56.75,0.7719,38.7376
1995-05-02,36.89,38.15,38.52,35.71,16833813,3.4156,2.81,34.8212,60.9,0.8798,39.1757
1995-05-03,38.15,37.13,40.09,36.96,10366977,-2.6737,3.13,34.8242,56.2,0.873,39.3895
1995-05-04,37.13,35.99,37.66,35.86,19117200,-3.0703,1.8,34.8378,51.42,0.7667,39.3044
1995-05-05,35.99,35.57,37.2,34.45,19998960,-1.167,2.75,34.865,49.74,0.6413,39.2902
1995-05-08,35.57,34.01,36.3,33.55,16476840,-4.3857,2.75,34.8514,43.99,0.4112,39.2553
1995-05-09,34.01,35.32,36.14,31.98,3890302,3.8518,4.16,34.8652,49.29,0.3308,39.2473
1995-05-10,35.32,36.89,37.75,33.92,11565243,4.4451,3.83,34.9256,54.81,0.3892,39.3375
1995-05-11,36.89,38.0,39.16,36.85,6890155,3.0089,2.31,35.0102,58.27,0.5191,39.5941
1995-05-12,38.0,37.54,38.68,35.78,15232399,-1.2105,2.9,35.0878,56.34,0.5783,39.7654
1995-05-15,37.54,38.29,38.86,37.24,3635163,1.9979,1.62,35.2216,58.73,0.6779,39.9612
1995-05-16,38.29,39.41,39.5,38.12,6798803,2.925,1.38,35.3658,62.08,0.8376,40.033
1995-05-17,39.41,37.91,40.81,36.54,9262552,-3.8061,4.27,35.4686,55.58,0.8334,39.7017
1995-05-18,37.91,37.4,39.24,37.15,15435415,-1.3453,2.09,35.5232,53.53,0.78,39.6383
1995-05-19,37.4,35.77,38.86,35.3,10206474,-4.3583,3.56,35.5198,47.5,0.5993,39.6427
1995-05-22,35.77,34.86,35.81,34.84,4085530,-2.544,0.97,35.463,44.49,0.3782,39.6978
1995-05-23,34.86,36.1,36.31,34.0,2810618,3.5571,2.31,35.4116,49.22,0.2996,39.6614
1995-05-24,36.1,38.77,39.54,35.23,5399083,7.3961,4.31,35.4294,57.59,0.4477,39.7798
1995-05-25,38.77,39.95,40.05,38.14,3186707,3.0436,1.91,35.4834,60.68,0.6527,40.1391
1995-05-26,39.95,40.02,40.82,39.1,9649576,0.1752,1.72,35.5654,60.86,0.8114,40.5393
1995-05-29,40.02,40.99,41.23,39.71,5853533,2.4238,1.52,35.6614,63.39,1.0039,41.1438
1995-05-30,40.99,41.74,41.94,40.35,15437096,1.8297,1.59,35.7732,65.26,1.2031,41.7897
1995-05-31,41.74,41.54,42.07,40.58,13618451,-0.4792,1.49,35.8734,64.31,1.3296,42.3581
1995-06-01,41.54,41.09,41.88,38.5,19161134,-1.0833,3.38,35.9912,62.14,1.3776,42.7545
1995-06-02,41.09,40.2,41.43,38.64,9394661,-2.166,2.79,36.1132,57.96,1.3285,42.9256
1995-06-05,40.2,40.64,40.91,39.6,15983129,1.0945,1.31,36.25,59.41,1.31,42.9031
1995-06-06,40.64,41.02,41.93,39.7,9384154,0.935,2.23,36.4144,60.68,1.3108,43.0182
1995-06-07,41.02,39.11,43.01,38.23,11343049,-4.6563,4.78,36.5578,51.93,1.1442,43.0184
1995-06-08,39.11,39.99,41.73,38.08,6899273,2.2501,3.65,36.733,55.14,1.0709,43.1103
1995-06-09,39.99,39.08,40.31,37.33,18579273,-2.2756,2.98,36.8634,51.32,0.9286,43.1181
1995-06-12,39.08,38.46,40.22,38.1,18692215,-1.5865,2.12,36.9528,48.84,0.7571,43.119
1995-06-13,38.46,36.73,40.16,35.98,6934577,-4.4982,4.18,36.9908,42.65,0.4761,43.1356
1995-06-14,36.73,37.62,38.71,36.33,11171396,2.4231,2.38,37.0774,46.41,0.3215,43.1406
1995-06-15,37.62,36.63,38.1,36.62,15895380,-2.6316,1.48,37.1724,43.03,0.1177,43.1814
1995-06-16,36.63,36.91,37.75,36.59,13056663,0.7644,1.16,37.2448,44.27,-0.0209,43.0796
1995-06-19,36.91,39.05,39.33,36.72,8784631,5.7979,2.61,37.3586,52.72,0.0414,42.7657
